<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.07	1.05249	1.05371	1.04447	1.04805	274796	0	13
2019.07.14	1.04873	1.04926	1.03993	1.04143	271255	0	13
2019.07.21	1.04056	1.04535	1.03849	1.04129	214166	0	13
2019.07.28	1.04066	1.04561	1.03599	1.03979	348676	0	13
2019.08.04	1.03969	1.05204	1.02614	1.04905	468047	0	13
2019.08.11	1.04829	1.05556	1.04528	1.05440	489171	0	13
2019.08.18	1.05387	1.06158	1.05226	1.05499	392036	0	13
2019.08.25	1.05465	1.06928	1.05306	1.06734	472415	0	12
2019.09.01	1.06605	1.07080	1.06317	1.06528	390778	0	12
2019.09.08	1.06519	1.07954	1.06311	1.07834	280249	0	12
2019.09.15	1.07799	1.08377	1.07472	1.08043	325622	0	12
2019.09.22	1.08037	1.08188	1.07015	1.07423	298218	0	12
2019.09.29	1.07401	1.08043	1.06743	1.07093	299103	0	12
2019.10.06	1.07099	1.07323	1.06644	1.07135	274501	0	12
2019.10.13	1.07113	1.07924	1.06819	1.07301	258413	0	12
2019.10.20	1.07160	1.07472	1.06592	1.07375	212373	0	12
2019.10.27	1.07360	1.08236	1.07136	1.07497	239208	0	12
2019.11.03	1.07424	1.08649	1.07069	1.08334	238331	0	12
2019.11.10	1.08325	1.08371	1.06050	1.06480	216197	0	12
2019.11.17	1.06306	1.06560	1.05718	1.05871	207146	0	12
2019.11.24	1.05853	1.05995	1.05128	1.05249	229143	0	12
2019.12.01	1.05195	1.05258	1.04028	1.04120	262716	0	12
2019.12.08	1.04142	1.04871	1.03874	1.04258	263595	0	12
2019.12.15	1.04200	1.04632	1.03625	1.04473	240227	0	12
2019.12.22	1.04458	1.04644	1.03991	1.04140	157545	0	12
2019.12.29	1.04027	1.04482	1.03908	1.04222	202266	0	12
2020.01.05	1.04219	1.04398	1.03147	1.03928	301716	0	12
2020.01.12	1.03860	1.04580	1.03720	1.03898	237708	0	13
2020.01.19	1.03824	1.04298	1.03176	1.03235	254726	0	12
2020.01.26	1.03332	1.03686	1.03068	1.03392	300554	0	12
2020.02.02	1.03237	1.04461	1.03232	1.04230	299836	0	12
2020.02.09	1.04059	1.05042	1.03961	1.04291	260423	0	12
2020.02.16	1.04214	1.04781	1.04134	1.04300	230981	0	12
2020.02.23	1.04255	1.04619	1.03846	1.04088	389075	0	12
2020.03.01	1.04303	1.05309	1.04073	1.04484	335356	0	1
2020.03.08	1.04352	1.05104	1.01531	1.01691	621613	0	12
2020.03.15	1.02195	1.02616	0.99934	1.01648	666951	0	7
2020.03.22	1.02161	1.02993	1.01184	1.01976	693661	0	12
2020.03.29	1.01866	1.03459	1.01582	1.02260	484623	0	12
2020.04.05	1.02190	1.04557	1.02050	1.04140	292422	0	12
2020.04.12	1.04261	1.06222	1.04055	1.05414	267787	0	12
2020.04.19	1.05113	1.06401	1.04698	1.06222	274745	0	5
2020.04.26	1.05958	1.07503	1.05814	1.05859	203646	0	12
2020.05.03	1.05790	1.06960	1.05711	1.06349	216247	0	12
2020.05.10	1.06201	1.08234	1.06111	1.08064	200433	0	12
2020.05.17	1.08060	1.08297	1.06669	1.07217	176327	0	12
2020.05.24	1.07070	1.07518	1.06591	1.07364	232487	0	13
2020.05.31	1.07419	1.08793	1.06967	1.07055	291193	0	13
2020.06.07	1.06994	1.07271	1.06287	1.06465	314749	0	13
2020.06.14	1.06191	1.07276	1.05809	1.06623	315636	0	12
2020.06.21	1.06631	1.07553	1.06291	1.06797	224597	0	5
2020.06.28	1.06730	1.07166	1.06052	1.06221	211160	0	13
2020.07.05	1.06164	1.06611	1.05647	1.05680	216163	0	14
2020.07.12	1.05734	1.06910	1.05603	1.06674	223555	0	13
2020.07.19	1.06556	1.07532	1.06464	1.06929	211315	0	0
2020.07.26	1.06792	1.07998	1.06705	1.07711	239293	0	8
2020.08.02	1.07398	1.08602	1.07165	1.08423	239107	0	11
2020.08.09	1.08211	1.09619	1.08160	1.09574	196943	0	5
2020.08.16	1.09412	1.10425	1.09287	1.09380	216076	0	13
2020.08.23	1.09374	1.10013	1.08972	1.09256	211044	0	12
2020.08.30	1.09279	1.09584	1.08137	1.08350	246558	0	12
2020.09.06	1.08440	1.09346	1.08316	1.09187	205991	0	13
2020.09.13	1.09166	1.09239	1.07651	1.07814	147997	0	12
2020.09.20	1.07873	1.08492	1.07162	1.07354	177526	0	7
2020.09.27	1.07336	1.08490	1.07255	1.07888	194489	0	13
2020.10.04	1.07765	1.08940	1.07586	1.08486	194883	0	13
2020.10.11	1.08559	1.08604	1.07011	1.07105	201518	0	11
2020.10.18	1.07088	1.07296	1.06436	1.06658	192753	0	12
2020.10.25	1.06674	1.06717	1.05898	1.06247	237131	0	10
2020.11.01	1.06194	1.07587	1.06009	1.07166	279359	0	10
2020.11.08	1.07071	1.07292	1.05460	1.06137	257943	0	8
2020.11.15	1.05928	1.06271	1.05104	1.05355	231748	0	6
2020.11.22	1.05346	1.05620	1.04713	1.05084	194037	0	8
2020.11.29	1.04963	1.05681	1.04168	1.05496	214360	0	11
2020.12.06	1.05417	1.06556	1.05122	1.06292	220625	0	8
2020.12.13	1.06216	1.06931	1.06140	1.06730	191614	0	2
2020.12.20	1.06508	1.07138	1.06441	1.06730	185246	0	16
2020.12.27	1.06639	1.07196	1.06277	1.07114	137983	0	8
2021.01.03	1.07012	1.07333	1.06690	1.07252	309377	0	16
2021.01.10	1.07011	1.08033	1.06986	1.08015	258102	0	3
2021.01.17	1.07838	1.08417	1.07338	1.07418	208954	0	16
2021.01.24	1.07437	1.07509	1.06324	1.06389	305121	0	10
2021.01.31	1.06338	1.06764	1.05398	1.06575	255138	0	15
2021.02.07	1.06561	1.07587	1.06450	1.07475	238158	0	12
2021.02.14	1.07547	1.07954	1.07188	1.07826	396547	0	15
2021.02.21	1.07843	1.08270	1.06391	1.06485	590845	0	15
2021.02.28	1.06419	1.07843	1.06324	1.07223	450056	0	15
2021.03.07	1.07161	1.08179	1.07016	1.08075	453778	0	6
2021.03.14	1.07957	1.08403	1.07419	1.08085	351366	0	7
2021.03.21	1.07930	1.09369	1.07816	1.09142	232789	0	15
2021.03.28	1.08964	1.09461	1.08053	1.08228	189443	0	15
2021.04.04	1.08049	1.08750	1.08049	1.08284	189488	0	15
2021.04.11	1.08156	1.08540	1.07838	1.08229	193830	0	15
2021.04.18	1.08303	1.08346	1.07390	1.07638	186645	0	15
2021.04.25	1.07498	1.08001	1.06923	1.07697	187856	0	13
2021.05.02	1.07571	1.08199	1.07161	1.07678	202403	0	15
2021.05.09	1.07647	1.08120	1.07191	1.07257	206952	0	15
2021.05.16	1.07176	1.08065	1.07166	1.07893	206415	0	11
2021.05.23	1.07509	1.07887	1.05985	1.06309	183720	0	15
2021.05.30	1.05981	1.07560	1.05981	1.07354	188981	0	16
2021.06.06	1.07067	1.08101	1.06962	1.08040	166761	0	12
2021.06.13	1.07887	1.08081	1.07423	1.07874	225753	0	15
2021.06.20	1.07682	1.07985	1.07220	1.07373	239927	0	10
2021.06.27	1.07080	1.07642	1.06940	1.07007	200267	0	14
2021.07.04	1.06818	1.07269	1.06324	1.06969	246759	0	16
2021.07.11	1.06810	1.07383	1.05545	1.05596	235912	0	12
2021.07.18	1.05565	1.06126	1.05418	1.05485	260630	0	16
2021.07.25	1.05417	1.06061	1.05163	1.05288	253411	0	12
2021.08.01	1.05070	1.05647	1.04488	1.04849	257737	0	15
2021.08.08	1.04754	1.05096	1.04523	1.04669	202843	0	13
2021.08.15	1.04582	1.05392	1.04171	1.04409	269164	0	12
2021.08.22	1.04317	1.04702	1.04031	1.04230	257700	0	7
2021.08.29	1.04247	1.04433	1.03460	1.04151	207640	0	33
2021.09.05	1.04003	1.04520	1.03304	1.03364	218862	0	33
2021.09.12	1.03203	1.03649	1.02762	1.03229	212333	0	33
2021.09.19	1.03176	1.03568	1.02880	1.03506	242535	0	33
2021.09.26	1.03314	1.04903	1.03271	1.04638	255430	0	33
2021.10.03	1.04589	1.05553	1.04326	1.05450	253180	0	33
2021.10.10	1.05539	1.06103	1.04826	1.04847	223349	0	33
2021.10.17	1.04809	1.04954	1.04150	1.04421	227763	0	7
2021.10.24	1.04269	1.05276	1.04269	1.04927	228416	0	6
2021.10.31	1.04869	1.04934	1.03862	1.03944	217046	0	7
2021.11.07	1.03862	1.04171	1.03297	1.04085	200277	0	6
2021.11.14	1.03961	1.04559	1.03117	1.03383	198917	0	6
2021.11.21	1.03106	1.05018	1.03106	1.04460	226249	0	6
2021.11.28	1.04248	1.04964	1.03662	1.03730	269875	0	6
2021.12.05	1.03563	1.05626	1.03501	1.05486	194322	0	6
2021.12.12	1.05305	1.05963	1.04986	1.05770	202749	0	6
2021.12.19	1.05624	1.06275	1.05489	1.05879	188356	0	6
2021.12.26	1.05803	1.06431	1.05638	1.06177	123712	0	7
